quality_check_id,batch_id,machine_id,line_id,timestamp,shift,temperature,vibration,pressure,cycle_time,energy_consumption,machine_age_years,maintenance_status,product_type,material_batch,operator_team,pressure_instability,defect_probability,defect_flag,defect_type,defect_count
QC_M001_2026012300,B2026012300_L1,M001,L1,2026-01-23 00:00:00,Night,80.67,2.299,94.47,63.2,176.52,3,recent,SUV Frame,MAT-0123-L1,Team B,1.32,0.0428,0,None,0
QC_M001_2026012304,B2026012304_L1,M001,L1,2026-01-23 04:00:00,Night,81.31,2.276,93.9,61.69,175.43,3,recent,SUV Frame,MAT-0123-L1,Team C,1.48,0.0424,0,None,0
QC_M001_2026012308,B2026012308_L1,M001,L1,2026-01-23 08:00:00,Day,77.0,2.038,93.7,62.41,173.21,3,recent,SUV Frame,MAT-0123-L1,Team D,1.52,0.0186,0,None,1
QC_M001_2026012312,B2026012312_L1,M001,L1,2026-01-23 12:00:00,Day,76.14,2.111,92.47,62.84,174.85,3,recent,SUV Frame,MAT-0123-L1,Team A,1.38,0.0181,0,None,0
QC_M001_2026012316,B2026012316_L1,M001,L1,2026-01-23 16:00:00,Evening,75.69,2.106,91.11,62.37,175.15,3,recent,SUV Frame,MAT-0123-L1,Team B,2.62,0.0192,0,None,0
QC_M001_2026012320,B2026012320_L1,M001,L1,2026-01-23 20:00:00,Evening,76.35,2.099,92.43,62.3,176.3,3,recent,SUV Frame,MAT-0123-L1,Team C,0.91,0.0179,0,None,0
QC_M001_2026012400,B2026012400_L1,M001,L1,2026-01-24 00:00:00,Night,77.7,2.368,93.33,60.96,174.99,3,recent,Battery Module,MAT-0124-L1,Team B,1.4,0.0333,0,None,0
QC_M001_2026012404,B2026012404_L1,M001,L1,2026-01-24 04:00:00,Night,80.63,2.183,94.97,61.38,176.77,3,recent,Battery Module,MAT-0124-L1,Team C,1.88,0.0366,0,None,1
QC_M001_2026012408,B2026012408_L1,M001,L1,2026-01-24 08:00:00,Day,78.9,2.18,93.67,64.43,177.69,3,recent,Battery Module,MAT-0124-L1,Team D,1.08,0.0272,0,None,2
QC_M001_2026012412,B2026012412_L1,M001,L1,2026-01-24 12:00:00,Day,76.23,2.037,91.94,63.46,174.45,3,recent,Battery Module,MAT-0124-L1,Team A,1.74,0.0182,0,None,0
QC_M001_2026012416,B2026012416_L1,M001,L1,2026-01-24 16:00:00,Evening,76.42,2.355,90.04,60.84,172.62,3,recent,Battery Module,MAT-0124-L1,Team B,3.1,0.0274,0,None,0
QC_M001_2026012420,B2026012420_L1,M001,L1,2026-01-24 20:00:00,Evening,75.31,2.124,90.17,63.24,174.04,3,recent,Battery Module,MAT-0124-L1,Team C,2.97,0.0205,0,None,0
QC_M001_2026012500,B2026012500_L1,M001,L1,2026-01-25 00:00:00,Night,79.23,2.337,91.31,62.83,176.37,3,recent,Steering Column,MAT-0125-L1,Team B,1.83,0.0396,0,None,0
QC_M001_2026012504,B2026012504_L1,M001,L1,2026-01-25 04:00:00,Night,80.08,2.362,94.31,61.36,173.81,3,recent,Steering Column,MAT-0125-L1,Team C,2.25,0.0439,0,None,1
QC_M001_2026012508,B2026012508_L1,M001,L1,2026-01-25 08:00:00,Day,78.51,2.25,94.22,64.48,176.7,3,recent,Steering Column,MAT-0125-L1,Team D,1.38,0.0278,0,None,0
QC_M001_2026012512,B2026012512_L1,M001,L1,2026-01-25 12:00:00,Day,76.28,2.292,91.41,64.91,176.69,3,recent,Steering Column,MAT-0125-L1,Team A,1.73,0.0264,0,None,0
QC_M001_2026012516,B2026012516_L1,M001,L1,2026-01-25 16:00:00,Evening,76.15,2.12,90.41,63.48,176.25,3,recent,Steering Column,MAT-0125-L1,Team B,2.73,0.0216,0,None,0
QC_M001_2026012520,B2026012520_L1,M001,L1,2026-01-25 20:00:00,Evening,76.39,2.287,92.28,64.05,176.13,3,recent,Steering Column,MAT-0125-L1,Team C,0.86,0.0232,0,None,0
QC_M001_2026012600,B2026012600_L1,M001,L1,2026-01-26 00:00:00,Night,79.92,2.435,93.34,63.2,177.83,3,recent,SUV Frame,MAT-0126-L1,Team B,1.96,0.0468,0,None,0
QC_M001_2026012604,B2026012604_L1,M001,L1,2026-01-26 04:00:00,Night,80.95,2.343,93.31,63.21,177.46,3,recent,SUV Frame,MAT-0126-L1,Team C,1.54,0.0461,0,None,0
QC_M001_2026012608,B2026012608_L1,M001,L1,2026-01-26 08:00:00,Day,78.64,2.265,93.28,63.34,175.52,3,recent,SUV Frame,MAT-0126-L1,Team D,1.91,0.0285,0,None,0
QC_M001_2026012612,B2026012612_L1,M001,L1,2026-01-26 12:00:00,Day,76.92,2.14,91.89,63.55,176.48,3,recent,SUV Frame,MAT-0126-L1,Team A,1.34,0.0203,0,None,0
QC_M001_2026012616,B2026012616_L1,M001,L1,2026-01-26 16:00:00,Evening,77.2,2.393,90.28,62.35,178.54,3,recent,SUV Frame,MAT-0126-L1,Team B,2.86,0.031,0,None,0
QC_M001_2026012620,B2026012620_L1,M001,L1,2026-01-26 20:00:00,Evening,76.87,2.246,91.07,63.06,177.56,3,recent,SUV Frame,MAT-0126-L1,Team C,2.13,0.0251,0,None,0
QC_M001_2026012700,B2026012700_L1,M001,L1,2026-01-27 00:00:00,Night,80.43,2.248,94.38,63.42,177.64,3,recent,Battery Module,MAT-0127-L1,Team B,1.3,0.0391,0,None,1
QC_M001_2026012704,B2026012704_L1,M001,L1,2026-01-27 04:00:00,Night,81.92,2.482,95.34,62.87,176.52,3,recent,Battery Module,MAT-0127-L1,Team C,2.2,0.0619,0,None,0
QC_M001_2026012708,B2026012708_L1,M001,L1,2026-01-27 08:00:00,Day,78.5,2.279,92.07,62.76,176.42,3,recent,Battery Module,MAT-0127-L1,Team D,1.75,0.0278,0,None,0
QC_M001_2026012712,B2026012712_L1,M001,L1,2026-01-27 12:00:00,Day,76.16,2.216,91.6,64.11,176.05,3,recent,Battery Module,MAT-0127-L1,Team A,2.62,0.0245,0,None,0
QC_M001_2026012716,B2026012716_L1,M001,L1,2026-01-27 16:00:00,Evening,76.14,2.312,89.38,62.63,175.13,3,recent,Battery Module,MAT-0127-L1,Team B,3.76,0.0276,0,None,0
QC_M001_2026012720,B2026012720_L1,M001,L1,2026-01-27 20:00:00,Evening,77.91,2.546,91.58,63.68,177.4,3,recent,Battery Module,MAT-0127-L1,Team C,1.56,0.0364,0,None,0
QC_M001_2026012800,B2026012800_L1,M001,L1,2026-01-28 00:00:00,Night,78.74,2.466,93.19,65.27,176.82,3,recent,Steering Column,MAT-0128-L1,Team B,1.56,0.0481,0,None,0
QC_M001_2026012804,B2026012804_L1,M001,L1,2026-01-28 04:00:00,Night,81.06,2.434,95.68,63.54,177.04,3,recent,Steering Column,MAT-0128-L1,Team C,2.54,0.0559,0,None,1
QC_M001_2026012808,B2026012808_L1,M001,L1,2026-01-28 08:00:00,Day,78.01,2.247,95.16,62.68,174.87,3,recent,Steering Column,MAT-0128-L1,Team D,2.02,0.0257,0,None,0
QC_M001_2026012812,B2026012812_L1,M001,L1,2026-01-28 12:00:00,Day,75.8,2.22,91.81,64.65,174.75,3,recent,Steering Column,MAT-0128-L1,Team A,1.58,0.0216,0,None,0
QC_M001_2026012816,B2026012816_L1,M001,L1,2026-01-28 16:00:00,Evening,77.96,2.379,90.51,63.49,176.66,3,recent,Steering Column,MAT-0128-L1,Team B,2.63,0.0327,0,None,0
QC_M001_2026012820,B2026012820_L1,M001,L1,2026-01-28 20:00:00,Evening,77.19,2.439,91.88,63.27,173.77,3,recent,Steering Column,MAT-0128-L1,Team C,1.63,0.0301,0,None,1
QC_M001_2026012900,B2026012900_L1,M001,L1,2026-01-29 00:00:00,Night,79.75,2.478,93.32,62.69,175.64,3,recent,SUV Frame,MAT-0129-L1,Team B,1.7,0.0468,0,None,0
QC_M001_2026012904,B2026012904_L1,M001,L1,2026-01-29 04:00:00,Night,80.43,2.377,93.86,63.45,175.27,3,recent,SUV Frame,MAT-0129-L1,Team C,1.62,0.0452,0,None,0
QC_M001_2026012908,B2026012908_L1,M001,L1,2026-01-29 08:00:00,Day,78.64,2.268,92.41,61.59,177.39,3,recent,SUV Frame,MAT-0129-L1,Team D,1.04,0.0253,0,None,0
QC_M001_2026012912,B2026012912_L1,M001,L1,2026-01-29 12:00:00,Day,77.23,2.211,91.69,63.8,176.46,3,scheduled,SUV Frame,MAT-0129-L1,Team A,1.45,0.0235,0,None,0
QC_M001_2026012916,B2026012916_L1,M001,L1,2026-01-29 16:00:00,Evening,78.24,2.305,90.27,65.1,176.17,3,scheduled,SUV Frame,MAT-0129-L1,Team B,2.88,0.0341,0,None,0
QC_M001_2026012920,B2026012920_L1,M001,L1,2026-01-29 20:00:00,Evening,77.39,2.441,90.98,62.53,175.62,3,scheduled,SUV Frame,MAT-0129-L1,Team C,2.9,0.0327,0,None,0
QC_M001_2026013000,B2026013000_L1,M001,L1,2026-01-30 00:00:00,Night,79.53,2.495,93.08,63.75,177.07,3,scheduled,Battery Module,MAT-0130-L1,Team B,1.59,0.0478,0,None,0
QC_M001_2026013004,B2026013004_L1,M001,L1,2026-01-30 04:00:00,Night,81.94,2.574,95.62,64.69,178.9,3,scheduled,Battery Module,MAT-0130-L1,Team C,2.58,0.0758,0,None,0
QC_M001_2026013008,B2026013008_L1,M001,L1,2026-01-30 08:00:00,Day,78.97,2.391,93.08,63.32,175.73,3,scheduled,Battery Module,MAT-0130-L1,Team D,0.74,0.0306,1,Electrical,0
QC_M001_2026013012,B2026013012_L1,M001,L1,2026-01-30 12:00:00,Day,77.63,2.354,90.34,63.76,177.37,3,scheduled,Battery Module,MAT-0130-L1,Team A,2.8,0.0315,0,None,0
QC_M001_2026013016,B2026013016_L1,M001,L1,2026-01-30 16:00:00,Evening,77.24,2.442,90.65,62.46,175.74,3,scheduled,Battery Module,MAT-0130-L1,Team B,2.49,0.0308,0,None,0
QC_M001_2026013020,B2026013020_L1,M001,L1,2026-01-30 20:00:00,Evening,76.81,2.322,89.93,64.88,178.15,3,scheduled,Battery Module,MAT-0130-L1,Team C,3.21,0.0305,0,None,0
QC_M001_2026013100,B2026013100_L1,M001,L1,2026-01-31 00:00:00,Night,80.02,2.588,95.1,63.43,178.28,3,scheduled,Steering Column,MAT-0131-L1,Team B,2.0,0.0582,1,Surface,1
QC_M001_2026013104,B2026013104_L1,M001,L1,2026-01-31 04:00:00,Night,82.18,2.557,94.15,63.09,177.45,3,scheduled,Steering Column,MAT-0131-L1,Team C,1.11,0.0637,0,None,0
QC_M001_2026013108,B2026013108_L1,M001,L1,2026-01-31 08:00:00,Day,80.74,2.51,92.69,63.82,176.15,3,scheduled,Steering Column,MAT-0131-L1,Team D,0.57,0.0429,0,None,0
QC_M001_2026013112,B2026013112_L1,M001,L1,2026-01-31 12:00:00,Day,76.84,2.439,90.98,64.02,176.74,3,scheduled,Steering Column,MAT-0131-L1,Team A,2.54,0.0326,0,None,0
QC_M001_2026013116,B2026013116_L1,M001,L1,2026-01-31 16:00:00,Evening,77.63,2.45,89.45,65.42,179.14,3,scheduled,Steering Column,MAT-0131-L1,Team B,4.15,0.0429,0,None,0
QC_M001_2026013120,B2026013120_L1,M001,L1,2026-01-31 20:00:00,Evening,77.31,2.503,91.38,64.8,178.02,3,scheduled,Steering Column,MAT-0131-L1,Team C,2.32,0.0372,0,None,0
QC_M001_2026020100,B2026020100_L1,M001,L1,2026-02-01 00:00:00,Night,81.55,2.823,93.67,64.84,181.64,3,scheduled,Steering Column,MAT-0201-L1,Team B,2.29,0.0946,0,None,0
QC_M001_2026020104,B2026020104_L1,M001,L1,2026-02-01 04:00:00,Night,81.31,2.603,92.89,65.09,179.44,3,scheduled,Steering Column,MAT-0201-L1,Team C,0.84,0.0655,0,None,0
QC_M001_2026020108,B2026020108_L1,M001,L1,2026-02-01 08:00:00,Day,78.33,2.491,95.66,63.95,176.35,3,scheduled,Steering Column,MAT-0201-L1,Team D,2.52,0.0385,0,None,0
QC_M001_2026020112,B2026020112_L1,M001,L1,2026-02-01 12:00:00,Day,76.17,2.396,91.51,63.93,178.4,3,scheduled,Steering Column,MAT-0201-L1,Team A,1.63,0.0277,0,None,0
QC_M001_2026020116,B2026020116_L1,M001,L1,2026-02-01 16:00:00,Evening,77.45,2.548,90.76,63.09,176.67,3,scheduled,Steering Column,MAT-0201-L1,Team B,2.38,0.037,0,None,0
QC_M001_2026020120,B2026020120_L1,M001,L1,2026-02-01 20:00:00,Evening,77.93,2.513,91.22,64.72,177.82,3,scheduled,Steering Column,MAT-0201-L1,Team C,2.04,0.0385,0,None,0
QC_M001_2026020200,B2026020200_L1,M001,L1,2026-02-02 00:00:00,Night,80.3,2.492,92.34,63.72,176.11,3,scheduled,SUV Frame,MAT-0202-L1,Team B,1.28,0.0513,0,None,1
QC_M001_2026020204,B2026020204_L1,M001,L1,2026-02-02 04:00:00,Night,81.97,2.524,94.66,65.1,177.6,3,scheduled,SUV Frame,MAT-0202-L1,Team C,1.52,0.0682,0,None,0
QC_M001_2026020208,B2026020208_L1,M001,L1,2026-02-02 08:00:00,Day,78.99,2.457,92.11,64.32,178.76,3,scheduled,SUV Frame,MAT-0202-L1,Team D,1.2,0.0362,0,None,1
QC_M001_2026020212,B2026020212_L1,M001,L1,2026-02-02 12:00:00,Day,77.03,2.456,91.25,63.03,177.35,3,scheduled,SUV Frame,MAT-0202-L1,Team A,2.32,0.0318,0,None,0
QC_M001_2026020216,B2026020216_L1,M001,L1,2026-02-02 16:00:00,Evening,77.26,2.455,89.96,64.75,179.12,3,scheduled,SUV Frame,MAT-0202-L1,Team B,3.18,0.0376,0,None,0
QC_M001_2026020220,B2026020220_L1,M001,L1,2026-02-02 20:00:00,Evening,76.99,2.518,90.6,64.27,177.96,3,scheduled,SUV Frame,MAT-0202-L1,Team C,2.69,0.0366,0,None,1
QC_M001_2026020300,B2026020300_L1,M001,L1,2026-02-03 00:00:00,Night,80.06,2.759,94.0,64.34,179.68,3,scheduled,Battery Module,MAT-0203-L1,Team B,2.64,0.0754,0,None,0
QC_M001_2026020304,B2026020304_L1,M001,L1,2026-02-03 04:00:00,Night,81.95,2.559,94.56,64.72,178.75,3,scheduled,Battery Module,MAT-0203-L1,Team C,1.7,0.0695,0,None,0
QC_M001_2026020308,B2026020308_L1,M001,L1,2026-02-03 08:00:00,Day,79.39,2.361,93.28,64.27,177.86,3,scheduled,Battery Module,MAT-0203-L1,Team D,1.51,0.0333,0,None,0
QC_M001_2026020312,B2026020312_L1,M001,L1,2026-02-03 12:00:00,Day,77.68,2.556,90.4,64.79,177.52,3,scheduled,Battery Module,MAT-0203-L1,Team A,2.74,0.0407,0,None,0
QC_M001_2026020316,B2026020316_L1,M001,L1,2026-02-03 16:00:00,Evening,75.82,2.525,89.32,65.52,180.18,3,scheduled,Battery Module,MAT-0203-L1,Team B,3.82,0.0396,0,None,0
QC_M001_2026020320,B2026020320_L1,M001,L1,2026-02-03 20:00:00,Evening,77.18,2.625,91.53,64.83,178.75,3,scheduled,Battery Module,MAT-0203-L1,Team C,1.6,0.0394,0,None,1
QC_M001_2026020400,B2026020400_L1,M001,L1,2026-02-04 00:00:00,Night,81.23,2.65,92.44,64.97,180.09,3,scheduled,Steering Column,MAT-0204-L1,Team B,1.75,0.0731,0,None,0
QC_M001_2026020404,B2026020404_L1,M001,L1,2026-02-04 04:00:00,Night,81.82,2.732,94.3,64.98,180.91,3,scheduled,Steering Column,MAT-0204-L1,Team C,1.57,0.0843,0,None,1
QC_M001_2026020408,B2026020408_L1,M001,L1,2026-02-04 08:00:00,Day,77.62,2.474,94.15,65.3,176.15,3,scheduled,Steering Column,MAT-0204-L1,Team D,2.58,0.0379,0,None,1
QC_M001_2026020412,B2026020412_L1,M001,L1,2026-02-04 12:00:00,Day,76.53,2.496,91.01,64.26,177.09,3,scheduled,Steering Column,MAT-0204-L1,Team A,2.13,0.0327,0,None,0
QC_M001_2026020416,B2026020416_L1,M001,L1,2026-02-04 16:00:00,Evening,76.97,2.684,90.26,65.07,177.41,3,scheduled,Steering Column,MAT-0204-L1,Team B,2.88,0.0464,0,None,1
QC_M001_2026020420,B2026020420_L1,M001,L1,2026-02-04 20:00:00,Evening,77.59,2.55,89.74,63.43,178.34,3,scheduled,Steering Column,MAT-0204-L1,Team C,3.4,0.041,0,None,0
QC_M001_2026020500,B2026020500_L1,M001,L1,2026-02-05 00:00:00,Night,80.59,2.648,92.8,65.03,180.89,3,scheduled,SUV Frame,MAT-0205-L1,Team B,0.87,0.0642,0,None,0
QC_M001_2026020504,B2026020504_L1,M001,L1,2026-02-05 04:00:00,Night,81.39,2.741,93.38,64.5,178.06,3,scheduled,SUV Frame,MAT-0205-L1,Team C,1.73,0.0798,1,Surface,0
QC_M001_2026020508,B2026020508_L1,M001,L1,2026-02-05 08:00:00,Day,79.08,2.546,92.78,64.58,178.25,3,scheduled,SUV Frame,MAT-0205-L1,Team D,1.71,0.0416,0,None,1
QC_M001_2026020512,B2026020512_L1,M001,L1,2026-02-05 12:00:00,Day,77.16,2.618,91.19,65.53,179.47,3,scheduled,SUV Frame,MAT-0205-L1,Team A,2.38,0.0436,0,None,0
QC_M001_2026020516,B2026020516_L1,M001,L1,2026-02-05 16:00:00,Evening,75.81,2.561,90.84,65.52,175.77,3,scheduled,SUV Frame,MAT-0205-L1,Team B,2.33,0.0364,0,None,0
QC_M001_2026020520,B2026020520_L1,M001,L1,2026-02-05 20:00:00,Evening,78.53,2.632,90.74,64.3,176.09,3,scheduled,SUV Frame,MAT-0205-L1,Team C,2.4,0.0452,0,None,0
QC_M001_2026020600,B2026020600_L1,M001,L1,2026-02-06 00:00:00,Night,80.15,2.729,93.15,62.65,175.71,3,scheduled,Battery Module,MAT-0206-L1,Team B,1.25,0.0626,0,None,0
QC_M001_2026020604,B2026020604_L1,M001,L1,2026-02-06 04:00:00,Night,80.81,2.736,93.14,64.84,180.23,3,scheduled,Battery Module,MAT-0206-L1,Team C,1.59,0.0766,0,None,0
QC_M001_2026020608,B2026020608_L1,M001,L1,2026-02-06 08:00:00,Day,78.59,2.504,93.8,63.89,175.68,3,scheduled,Battery Module,MAT-0206-L1,Team D,1.81,0.0364,1,Electrical,1
QC_M001_2026020612,B2026020612_L1,M001,L1,2026-02-06 12:00:00,Day,77.33,2.588,90.95,64.62,177.72,3,scheduled,Battery Module,MAT-0206-L1,Team A,2.19,0.0389,0,None,0
QC_M001_2026020616,B2026020616_L1,M001,L1,2026-02-06 16:00:00,Evening,77.71,2.68,89.43,66.05,178.48,3,scheduled,Battery Module,MAT-0206-L1,Team B,3.71,0.0549,0,None,0
QC_M001_2026020620,B2026020620_L1,M001,L1,2026-02-06 20:00:00,Evening,77.55,2.747,91.17,64.87,179.07,3,scheduled,Battery Module,MAT-0206-L1,Team C,2.14,0.0489,0,None,1
QC_M001_2026020700,B2026020700_L1,M001,L1,2026-02-07 00:00:00,Night,80.66,2.678,92.02,65.28,182.29,3,scheduled,Steering Column,MAT-0207-L1,Team B,1.24,0.0676,0,None,1
QC_M001_2026020704,B2026020704_L1,M001,L1,2026-02-07 04:00:00,Night,81.22,2.662,92.88,64.0,177.69,3,scheduled,Steering Column,MAT-0207-L1,Team C,1.71,0.0697,0,None,1
QC_M001_2026020708,B2026020708_L1,M001,L1,2026-02-07 08:00:00,Day,79.24,2.539,94.12,64.47,178.33,3,scheduled,Steering Column,MAT-0207-L1,Team D,2.09,0.0425,0,None,0
QC_M001_2026020712,B2026020712_L1,M001,L1,2026-02-07 12:00:00,Day,76.32,2.561,91.74,64.85,177.03,3,scheduled,Steering Column,MAT-0207-L1,Team A,1.4,0.0327,0,None,0
QC_M001_2026020716,B2026020716_L1,M001,L1,2026-02-07 16:00:00,Evening,77.36,2.685,89.25,64.65,176.22,3,scheduled,Steering Column,MAT-0207-L1,Team B,3.88,0.0508,0,None,2
QC_M001_2026020720,B2026020720_L1,M001,L1,2026-02-07 20:00:00,Evening,78.05,2.662,88.94,63.82,178.7,3,scheduled,Steering Column,MAT-0207-L1,Team C,4.21,0.0516,0,None,0
QC_M001_2026020800,B2026020800_L1,M001,L1,2026-02-08 00:00:00,Night,80.0,2.853,92.36,66.06,179.62,3,scheduled,SUV Frame,MAT-0208-L1,Team B,0.78,0.0785,0,None,0
QC_M001_2026020804,B2026020804_L1,M001,L1,2026-02-08 04:00:00,Night,81.36,2.693,93.84,66.25,180.36,3,scheduled,SUV Frame,MAT-0208-L1,Team C,1.44,0.0782,0,None,0
QC_M001_2026020808,B2026020808_L1,M001,L1,2026-02-08 08:00:00,Day,80.01,2.744,93.16,65.48,178.79,3,scheduled,SUV Frame,MAT-0208-L1,Team D,0.49,0.0544,0,None,0
QC_M001_2026020812,B2026020812_L1,M001,L1,2026-02-08 12:00:00,Day,77.3,2.659,90.46,64.8,178.5,3,scheduled,SUV Frame,MAT-0208-L1,Team A,2.68,0.0438,0,None,0
QC_M001_2026020816,B2026020816_L1,M001,L1,2026-02-08 16:00:00,Evening,76.79,2.671,90.64,64.07,178.07,3,scheduled,SUV Frame,MAT-0208-L1,Team B,2.5,0.0404,0,None,0
QC_M001_2026020820,B2026020820_L1,M001,L1,2026-02-08 20:00:00,Evening,76.45,2.73,90.53,65.53,178.74,3,scheduled,SUV Frame,MAT-0208-L1,Team C,2.61,0.0464,0,None,0
QC_M001_2026020900,B2026020900_L1,M001,L1,2026-02-09 00:00:00,Night,81.65,2.891,93.75,64.33,179.73,3,scheduled,Battery Module,MAT-0209-L1,Team B,2.79,0.1044,0,None,1
QC_M001_2026020904,B2026020904_L1,M001,L1,2026-02-09 04:00:00,Night,81.22,2.636,92.97,63.67,177.93,3,scheduled,Battery Module,MAT-0209-L1,Team C,0.52,0.0597,0,None,0
QC_M001_2026020908,B2026020908_L1,M001,L1,2026-02-09 08:00:00,Day,77.81,2.721,94.78,65.31,179.99,3,scheduled,Battery Module,MAT-0209-L1,Team D,1.64,0.0465,0,None,0
QC_M001_2026020912,B2026020912_L1,M001,L1,2026-02-09 12:00:00,Day,78.23,2.807,91.89,65.36,179.08,3,scheduled,Battery Module,MAT-0209-L1,Team A,1.25,0.0518,0,None,1
QC_M001_2026020916,B2026020916_L1,M001,L1,2026-02-09 16:00:00,Evening,77.4,2.583,89.98,64.02,177.22,3,scheduled,Battery Module,MAT-0209-L1,Team B,3.16,0.0407,0,None,1
QC_M001_2026020920,B2026020920_L1,M001,L1,2026-02-09 20:00:00,Evening,77.33,2.648,92.3,66.97,180.25,3,scheduled,Battery Module,MAT-0209-L1,Team C,2.05,0.0451,0,None,0
QC_M001_2026021000,B2026021000_L1,M001,L1,2026-02-10 00:00:00,Night,79.72,2.893,94.21,66.44,181.2,3,scheduled,Steering Column,MAT-0210-L1,Team B,1.07,0.0828,0,None,0
QC_M001_2026021004,B2026021004_L1,M001,L1,2026-02-10 04:00:00,Night,82.18,2.846,93.91,66.11,181.55,3,scheduled,Steering Column,MAT-0210-L1,Team C,2.4,0.1086,0,None,1
QC_M001_2026021008,B2026021008_L1,M001,L1,2026-02-10 08:00:00,Day,79.08,2.816,92.53,65.55,179.5,3,scheduled,Steering Column,MAT-0210-L1,Team D,1.65,0.0583,0,None,0
QC_M001_2026021012,B2026021012_L1,M001,L1,2026-02-10 12:00:00,Day,76.75,2.823,90.6,65.98,181.23,3,scheduled,Steering Column,MAT-0210-L1,Team A,2.54,0.0542,0,None,0
QC_M001_2026021016,B2026021016_L1,M001,L1,2026-02-10 16:00:00,Evening,76.03,2.632,89.1,66.31,181.59,3,scheduled,Steering Column,MAT-0210-L1,Team B,4.04,0.0454,0,None,0
QC_M001_2026021020,B2026021020_L1,M001,L1,2026-02-10 20:00:00,Evening,78.03,2.729,89.82,66.66,179.94,3,scheduled,Steering Column,MAT-0210-L1,Team C,3.32,0.0583,0,None,1
QC_M001_2026021100,B2026021100_L1,M001,L1,2026-02-11 00:00:00,Night,80.23,2.855,93.59,65.65,178.96,3,scheduled,SUV Frame,MAT-0211-L1,Team B,1.62,0.0866,0,None,2
QC_M001_2026021104,B2026021104_L1,M001,L1,2026-02-11 04:00:00,Night,80.09,2.979,94.38,65.76,180.22,3,scheduled,SUV Frame,MAT-0211-L1,Team C,1.68,0.0921,0,None,2
QC_M001_2026021108,B2026021108_L1,M001,L1,2026-02-11 08:00:00,Day,78.56,2.792,93.47,65.69,179.36,3,scheduled,SUV Frame,MAT-0211-L1,Team D,0.93,0.0507,0,None,0
QC_M001_2026021112,B2026021112_L1,M001,L1,2026-02-11 12:00:00,Day,76.81,2.695,91.41,65.16,179.42,3,scheduled,SUV Frame,MAT-0211-L1,Team A,2.03,0.0426,0,None,0
QC_M001_2026021116,B2026021116_L1,M001,L1,2026-02-11 16:00:00,Evening,76.04,2.641,89.56,64.9,177.28,3,scheduled,SUV Frame,MAT-0211-L1,Team B,3.58,0.0424,0,None,0
QC_M001_2026021120,B2026021120_L1,M001,L1,2026-02-11 20:00:00,Evening,78.32,2.82,91.29,64.82,177.51,3,scheduled,SUV Frame,MAT-0211-L1,Team C,1.85,0.0534,0,None,0
QC_M001_2026021200,B2026021200_L1,M001,L1,2026-02-12 00:00:00,Night,80.92,2.889,92.33,64.05,180.54,3,scheduled,Battery Module,MAT-0212-L1,Team B,1.09,0.0828,0,None,0
QC_M001_2026021204,B2026021204_L1,M001,L1,2026-02-12 04:00:00,Night,82.89,2.804,93.45,64.89,181.38,3,scheduled,Battery Module,MAT-0212-L1,Team C,1.2,0.0993,0,None,0
QC_M001_2026021208,B2026021208_L1,M001,L1,2026-02-12 08:00:00,Day,79.19,2.842,92.6,65.28,180.01,3,scheduled,Battery Module,MAT-0212-L1,Team D,0.54,0.0534,0,None,2
QC_M001_2026021212,B2026021212_L1,M001,L1,2026-02-12 12:00:00,Day,77.41,2.706,91.99,65.65,179.57,3,overdue,Battery Module,MAT-0212-L1,Team A,1.15,0.043,0,None,0
QC_M001_2026021216,B2026021216_L1,M001,L1,2026-02-12 16:00:00,Evening,77.72,2.522,89.72,66.19,178.63,3,overdue,Battery Module,MAT-0212-L1,Team B,3.42,0.0445,0,None,0
QC_M001_2026021220,B2026021220_L1,M001,L1,2026-02-12 20:00:00,Evening,76.37,2.89,91.06,65.86,178.35,3,overdue,Battery Module,MAT-0212-L1,Team C,2.15,0.0538,0,None,0
QC_M001_2026021300,B2026021300_L1,M001,L1,2026-02-13 00:00:00,Night,80.22,2.883,92.43,66.09,179.95,3,overdue,Steering Column,MAT-0213-L1,Team B,0.71,0.0811,0,None,1
QC_M001_2026021304,B2026021304_L1,M001,L1,2026-02-13 04:00:00,Night,82.1,2.973,94.72,65.19,181.3,3,overdue,Steering Column,MAT-0213-L1,Team C,1.91,0.1208,0,None,0
QC_M001_2026021308,B2026021308_L1,M001,L1,2026-02-13 08:00:00,Day,78.84,2.8,94.06,63.2,178.13,3,overdue,Steering Column,MAT-0213-L1,Team D,1.02,0.0484,0,None,1
QC_M001_2026021312,B2026021312_L1,M001,L1,2026-02-13 12:00:00,Day,77.08,2.775,93.14,64.94,176.66,3,overdue,Steering Column,MAT-0213-L1,Team A,1.72,0.0468,0,None,0
QC_M001_2026021316,B2026021316_L1,M001,L1,2026-02-13 16:00:00,Evening,77.12,2.877,89.4,65.7,180.77,3,overdue,Steering Column,MAT-0213-L1,Team B,3.74,0.0643,0,None,0
QC_M001_2026021320,B2026021320_L1,M001,L1,2026-02-13 20:00:00,Evening,77.69,2.875,91.94,64.89,181.28,3,overdue,Steering Column,MAT-0213-L1,Team C,1.43,0.0533,0,None,0
QC_M001_2026021400,B2026021400_L1,M001,L1,2026-02-14 00:00:00,Night,80.26,2.833,93.26,65.34,181.37,3,overdue,SUV Frame,MAT-0214-L1,Team B,1.68,0.0803,0,None,0
