machine_id,line_id,timestamp,shift,temperature,vibration,pressure,cycle_time,energy_consumption,machine_age_years,maintenance_status,last_maintenance_days_ago,pressure_instability,sensor_anomaly_signal
M001,L1,2026-01-10 17:00:00,Evening,75.1,3.007,91.92,54.79,170.75,3,scheduled,17,5.97,1.015
M001,L1,2026-01-10 18:00:00,Evening,75.6,2.943,98.7,57.95,172.19,3,scheduled,17,0.81,0.339
M001,L1,2026-01-10 19:00:00,Evening,79.08,2.821,93.91,57.87,172.01,3,scheduled,17,3.98,0.61
M001,L1,2026-01-10 20:00:00,Evening,74.7,2.662,99.85,57.66,167.54,3,scheduled,17,1.96,0.348
M001,L1,2026-01-10 21:00:00,Evening,76.98,2.842,95.53,58.15,167.46,3,scheduled,17,2.36,0.434
M001,L1,2026-01-10 22:00:00,Evening,76.52,3.235,97.35,56.22,169.17,3,scheduled,17,0.54,0.569
M001,L1,2026-01-10 23:00:00,Evening,75.83,2.814,96.38,58.87,166.5,3,scheduled,17,1.51,0.307
M001,L1,2026-01-11 00:00:00,Night,79.05,2.862,98.43,54.53,172.17,3,scheduled,17,0.54,0.233
M001,L1,2026-01-11 01:00:00,Night,80.05,3.147,95.25,58.91,173.73,3,scheduled,17,2.64,0.75
M001,L1,2026-01-11 02:00:00,Night,76.06,2.938,99.6,58.3,171.3,3,scheduled,17,1.71,0.442
M001,L1,2026-01-11 03:00:00,Night,79.3,3.256,101.83,50.63,166.68,3,scheduled,17,3.94,0.995
M001,L1,2026-01-11 04:00:00,Night,78.86,2.571,99.94,59.85,168.74,3,scheduled,17,2.05,0.358
M001,L1,2026-01-11 05:00:00,Night,79.78,2.749,98.64,60.37,171.13,3,scheduled,17,0.75,0.203
M001,L1,2026-01-11 06:00:00,Night,80.03,2.546,103.81,58.41,170.24,3,scheduled,17,5.92,0.828
M001,L1,2026-01-11 07:00:00,Night,80.15,2.644,102.36,56.33,169.14,3,scheduled,17,4.47,0.676
M001,L1,2026-01-11 08:00:00,Day,76.67,2.699,100.93,57.54,171.45,3,scheduled,17,3.04,0.477
M001,L1,2026-01-11 09:00:00,Day,77.04,2.895,98.66,61.29,168.98,3,scheduled,17,0.77,0.29
M001,L1,2026-01-11 10:00:00,Day,78.36,3.049,97.42,61.29,176.11,3,scheduled,17,0.47,0.393
M001,L1,2026-01-11 11:00:00,Day,77.6,2.808,97.92,56.66,170.74,3,scheduled,17,0.03,0.124
M001,L1,2026-01-11 12:00:00,Day,77.74,2.836,96.12,58.62,173.45,3,scheduled,17,1.77,0.357
M001,L1,2026-01-11 13:00:00,Day,76.36,2.937,96.59,55.29,166.79,3,scheduled,17,1.3,0.392
M001,L1,2026-01-11 14:00:00,Day,73.0,2.846,96.33,56.22,161.18,3,scheduled,17,1.56,0.341
M001,L1,2026-01-11 15:00:00,Day,73.17,3.005,94.84,57.74,166.57,3,scheduled,17,3.05,0.662
M001,L1,2026-01-11 16:00:00,Evening,77.46,2.855,96.12,61.83,177.01,3,scheduled,17,1.77,0.374
M001,L1,2026-01-11 17:00:00,Evening,74.85,2.768,94.75,58.1,169.72,3,scheduled,17,3.14,0.489
M001,L1,2026-01-11 18:00:00,Evening,74.67,3.168,95.06,61.77,173.68,3,scheduled,17,2.83,0.784
M001,L1,2026-01-11 19:00:00,Evening,77.78,2.953,97.12,55.57,167.36,3,scheduled,17,0.77,0.342
M001,L1,2026-01-11 20:00:00,Evening,76.08,3.075,95.67,54.42,165.32,3,scheduled,17,2.22,0.627
M001,L1,2026-01-11 21:00:00,Evening,73.69,2.539,96.17,59.36,169.87,3,scheduled,17,1.72,0.318
M001,L1,2026-01-11 22:00:00,Evening,72.85,2.846,96.17,61.36,168.23,3,scheduled,17,1.72,0.36
M001,L1,2026-01-11 23:00:00,Evening,75.86,3.215,97.87,58.21,171.81,3,scheduled,17,0.02,0.488
M001,L1,2026-01-12 00:00:00,Night,78.23,3.128,96.03,59.09,168.94,3,scheduled,17,1.86,0.632
M001,L1,2026-01-12 01:00:00,Night,78.64,3.001,97.03,57.07,169.24,3,scheduled,17,0.86,0.396
M001,L1,2026-01-12 02:00:00,Night,76.88,2.888,96.64,57.84,167.72,3,scheduled,17,1.25,0.342
M001,L1,2026-01-12 03:00:00,Night,79.95,2.712,98.21,55.72,172.71,3,scheduled,17,0.32,0.151
M001,L1,2026-01-12 04:00:00,Night,79.62,2.918,100.73,52.39,167.63,3,scheduled,17,2.84,0.559
M001,L1,2026-01-12 05:00:00,Night,82.33,2.991,100.1,58.35,174.65,3,scheduled,17,2.21,0.97
M001,L1,2026-01-12 06:00:00,Night,76.26,2.606,100.47,55.51,171.44,3,scheduled,17,2.58,0.422
M001,L1,2026-01-12 07:00:00,Night,78.79,2.552,97.42,50.95,165.01,3,scheduled,17,0.47,0.168
M001,L1,2026-01-12 08:00:00,Day,77.06,2.747,101.56,59.39,170.83,3,scheduled,17,3.67,0.553
M001,L1,2026-01-12 09:00:00,Day,74.28,2.934,100.29,57.71,172.52,3,scheduled,17,2.4,0.521
M001,L1,2026-01-12 10:00:00,Day,75.21,3.185,97.22,58.54,167.3,3,scheduled,17,0.67,0.539
M001,L1,2026-01-12 11:00:00,Day,75.13,3.096,97.83,58.71,171.95,3,scheduled,17,0.06,0.386
M001,L1,2026-01-12 12:00:00,Day,75.79,3.069,97.25,53.73,166.18,3,scheduled,17,0.64,0.431
M001,L1,2026-01-12 13:00:00,Day,76.23,2.894,94.36,55.74,167.65,3,scheduled,17,3.53,0.62
M001,L1,2026-01-12 14:00:00,Day,74.65,2.575,95.38,55.73,169.79,3,scheduled,17,2.51,0.413
M001,L1,2026-01-12 15:00:00,Day,75.84,2.797,95.29,57.38,167.77,3,scheduled,17,2.6,0.425
M001,L1,2026-01-12 16:00:00,Evening,73.83,2.72,94.41,54.73,167.84,3,scheduled,17,3.48,0.531
M001,L1,2026-01-12 17:00:00,Evening,76.3,2.595,95.38,56.67,169.74,3,scheduled,17,2.51,0.414
M001,L1,2026-01-12 18:00:00,Evening,75.21,2.62,92.93,57.18,171.62,3,scheduled,17,4.96,0.707
M001,L1,2026-01-12 19:00:00,Evening,72.17,2.97,97.52,56.8,170.49,3,scheduled,17,0.37,0.311
M001,L1,2026-01-12 20:00:00,Evening,74.45,2.88,92.6,52.31,168.8,3,scheduled,17,5.29,0.82
M001,L1,2026-01-12 21:00:00,Evening,74.31,2.815,93.41,54.22,167.04,3,scheduled,17,4.48,0.663
M001,L1,2026-01-12 22:00:00,Evening,75.0,2.977,97.28,57.78,170.98,3,scheduled,17,0.61,0.344
M001,L1,2026-01-12 23:00:00,Evening,78.62,2.696,96.93,59.44,174.64,3,scheduled,17,0.96,0.228
M001,L1,2026-01-13 00:00:00,Night,75.54,2.917,100.35,58.32,171.18,3,scheduled,17,2.46,0.513
M001,L1,2026-01-13 01:00:00,Night,77.8,2.902,98.83,56.61,169.93,3,scheduled,17,0.94,0.317
M001,L1,2026-01-13 02:00:00,Night,78.64,2.839,99.9,63.71,170.22,3,scheduled,17,2.01,0.433
M001,L1,2026-01-13 03:00:00,Night,79.35,2.822,100.49,57.28,172.5,3,scheduled,17,2.6,0.443
M001,L1,2026-01-13 04:00:00,Night,80.91,3.024,101.98,51.92,171.99,3,scheduled,17,4.09,0.969
M001,L1,2026-01-13 05:00:00,Night,79.84,3.212,97.5,55.32,170.88,3,scheduled,17,0.39,0.53
M001,L1,2026-01-13 06:00:00,Night,79.3,3.043,102.21,53.22,171.0,3,scheduled,17,4.32,0.849
M001,L1,2026-01-13 07:00:00,Night,79.28,2.94,97.0,58.31,165.54,3,scheduled,17,0.89,0.345
M001,L1,2026-01-13 08:00:00,Day,78.15,2.574,99.8,56.95,172.35,3,scheduled,17,1.91,0.342
M001,L1,2026-01-13 09:00:00,Day,76.82,2.718,98.47,59.6,172.59,3,scheduled,17,0.58,0.182
M001,L1,2026-01-13 10:00:00,Day,76.22,2.8,96.17,57.92,165.86,3,scheduled,17,1.72,0.32
M001,L1,2026-01-13 11:00:00,Day,77.31,2.866,102.31,55.09,168.59,3,scheduled,17,4.42,0.702
M001,L1,2026-01-13 12:00:00,Day,78.26,3.058,96.45,57.61,171.23,3,scheduled,17,1.44,0.517
M001,L1,2026-01-13 13:00:00,Day,75.88,2.717,96.86,54.14,167.83,3,scheduled,17,1.03,0.236
M001,L1,2026-01-13 14:00:00,Day,75.71,2.802,93.68,59.06,171.8,3,scheduled,17,4.21,0.619
M001,L1,2026-01-13 15:00:00,Day,73.85,2.793,93.38,55.23,166.62,3,scheduled,17,4.51,0.653
M001,L1,2026-01-13 16:00:00,Evening,77.16,2.799,96.73,56.08,169.88,3,scheduled,17,1.16,0.252
M001,L1,2026-01-13 17:00:00,Evening,75.08,3.093,94.33,53.95,164.79,3,scheduled,17,3.56,0.803
M001,L1,2026-01-13 18:00:00,Evening,74.48,2.68,95.98,56.22,174.37,3,scheduled,17,1.91,0.341
M001,L1,2026-01-13 19:00:00,Evening,72.84,2.963,93.24,56.17,169.18,3,scheduled,17,4.65,0.817
M001,L1,2026-01-13 20:00:00,Evening,72.17,2.969,99.05,56.25,169.4,3,scheduled,17,1.16,0.403
M001,L1,2026-01-13 21:00:00,Evening,77.13,2.891,94.87,52.51,168.8,3,scheduled,17,3.02,0.557
M001,L1,2026-01-13 22:00:00,Evening,75.86,2.726,96.66,55.98,167.39,3,scheduled,17,1.23,0.26
M001,L1,2026-01-13 23:00:00,Evening,77.26,2.663,98.93,54.31,166.1,3,scheduled,17,1.04,0.238
M001,L1,2026-01-14 00:00:00,Night,80.67,3.243,97.81,55.13,169.34,3,scheduled,17,0.08,0.642
M001,L1,2026-01-14 01:00:00,Night,78.25,3.011,98.05,57.17,170.27,3,scheduled,17,0.16,0.321
M001,L1,2026-01-14 02:00:00,Night,76.31,2.893,100.64,54.17,167.63,3,scheduled,17,2.75,0.527
M001,L1,2026-01-14 03:00:00,Night,77.6,3.027,98.53,60.56,174.17,3,scheduled,17,0.64,0.393
M001,L1,2026-01-14 04:00:00,Night,77.1,3.146,98.13,55.95,170.92,3,scheduled,17,0.24,0.453
M001,L1,2026-01-14 05:00:00,Night,78.51,3.193,98.37,55.86,168.88,3,scheduled,17,0.48,0.524
M001,L1,2026-01-14 06:00:00,Night,78.46,3.237,101.27,61.08,179.69,3,scheduled,17,3.38,0.911
M001,L1,2026-01-14 07:00:00,Night,77.69,3.018,97.57,55.5,168.04,3,scheduled,17,0.32,0.347
M001,L1,2026-01-14 08:00:00,Day,75.93,2.674,99.44,54.93,170.0,3,scheduled,17,1.55,0.299
M001,L1,2026-01-14 09:00:00,Day,75.86,3.369,98.54,57.38,168.18,3,scheduled,17,0.65,0.702
M001,L1,2026-01-14 10:00:00,Day,78.94,3.065,99.31,54.68,170.02,3,scheduled,17,1.42,0.522
M001,L1,2026-01-14 11:00:00,Day,74.88,3.126,99.61,57.42,164.46,3,scheduled,17,1.72,0.612
M001,L1,2026-01-14 12:00:00,Day,74.64,2.987,99.67,59.35,167.38,3,scheduled,17,1.78,0.494
M001,L1,2026-01-14 13:00:00,Day,75.9,3.046,94.17,57.23,171.11,3,scheduled,17,3.72,0.78
M001,L1,2026-01-14 14:00:00,Day,74.73,2.53,95.86,56.62,167.96,3,scheduled,17,2.03,0.357
M001,L1,2026-01-14 15:00:00,Day,74.06,2.783,95.85,58.08,169.08,3,scheduled,17,2.04,0.358
M001,L1,2026-01-14 16:00:00,Evening,74.86,2.961,92.0,58.22,170.6,3,scheduled,17,5.89,0.964
M001,L1,2026-01-14 17:00:00,Evening,75.33,3.13,91.71,53.19,168.6,3,scheduled,17,6.18,1.151
M001,L1,2026-01-14 18:00:00,Evening,75.21,2.976,94.36,58.61,173.31,3,scheduled,17,3.53,0.694
M001,L1,2026-01-14 19:00:00,Evening,75.96,2.892,91.42,58.82,174.1,3,scheduled,17,6.47,0.972
M001,L1,2026-01-14 20:00:00,Evening,76.34,2.772,96.77,59.01,174.81,3,scheduled,17,1.12,0.247
M001,L1,2026-01-14 21:00:00,Evening,74.46,2.899,97.28,57.36,166.99,3,scheduled,17,0.61,0.274
M001,L1,2026-01-14 22:00:00,Evening,76.61,3.056,96.57,57.69,170.26,3,scheduled,17,1.32,0.501
M001,L1,2026-01-14 23:00:00,Evening,78.48,2.768,95.91,57.27,172.44,3,scheduled,17,1.98,0.35
M001,L1,2026-01-15 00:00:00,Night,75.43,2.745,93.5,57.38,166.78,3,scheduled,17,4.39,0.639
M001,L1,2026-01-15 01:00:00,Night,77.55,3.164,96.92,57.82,170.76,3,scheduled,17,0.97,0.556
M001,L1,2026-01-15 02:00:00,Night,79.55,3.124,97.4,56.93,173.86,3,scheduled,17,0.49,0.463
M001,L1,2026-01-15 03:00:00,Night,79.46,2.726,100.6,54.87,172.31,3,scheduled,17,2.71,0.438
M001,L1,2026-01-15 04:00:00,Night,80.68,3.085,99.98,56.84,173.03,3,scheduled,17,2.09,0.742
M001,L1,2026-01-15 05:00:00,Night,78.7,3.073,101.66,56.05,168.81,3,scheduled,17,3.77,0.81
M001,L1,2026-01-15 06:00:00,Night,77.49,2.797,96.32,58.94,175.71,3,scheduled,17,1.57,0.301
M001,L1,2026-01-15 07:00:00,Night,81.46,2.678,101.36,60.49,171.6,3,scheduled,17,3.47,0.791
M001,L1,2026-01-15 08:00:00,Day,77.44,2.522,100.12,55.28,168.53,3,scheduled,17,2.23,0.38
M001,L1,2026-01-15 09:00:00,Day,75.03,2.981,101.03,55.82,166.29,3,scheduled,17,3.14,0.652
M001,L1,2026-01-15 10:00:00,Day,73.92,2.835,97.8,54.36,168.67,3,scheduled,17,0.09,0.155
M001,L1,2026-01-15 11:00:00,Day,75.75,2.689,97.27,59.34,172.27,3,scheduled,17,0.62,0.187
M001,L1,2026-01-15 12:00:00,Day,75.75,2.994,95.62,57.37,170.71,3,scheduled,17,2.27,0.56
M001,L1,2026-01-15 13:00:00,Day,74.9,2.961,95.64,58.27,172.03,3,scheduled,17,2.25,0.528
M001,L1,2026-01-15 14:00:00,Day,71.33,3.097,91.21,56.13,171.42,3,scheduled,17,6.68,1.182
M001,L1,2026-01-15 15:00:00,Day,74.38,2.619,94.03,59.26,165.41,3,scheduled,17,3.86,0.575
M001,L1,2026-01-15 16:00:00,Evening,77.02,2.952,93.32,56.11,167.14,3,scheduled,17,4.57,0.798
M001,L1,2026-01-15 17:00:00,Evening,76.49,3.105,92.12,56.48,168.08,3,scheduled,17,5.77,1.08
M001,L1,2026-01-15 18:00:00,Evening,77.04,2.701,98.14,57.24,166.81,3,scheduled,17,0.25,0.142
M001,L1,2026-01-15 19:00:00,Evening,74.33,2.807,92.93,57.5,166.52,3,scheduled,17,4.96,0.714
M001,L1,2026-01-15 20:00:00,Evening,72.38,2.889,92.2,55.76,165.99,3,scheduled,17,5.69,0.875
M001,L1,2026-01-15 21:00:00,Evening,74.47,3.352,96.0,57.81,166.9,3,scheduled,17,1.89,0.837
M001,L1,2026-01-15 22:00:00,Evening,75.11,3.005,94.51,59.17,168.39,3,scheduled,17,3.38,0.703
M001,L1,2026-01-15 23:00:00,Evening,76.01,2.849,97.27,55.99,168.42,3,scheduled,17,0.62,0.231
M001,L1,2026-01-16 00:00:00,Night,77.36,2.887,98.54,57.9,170.52,3,scheduled,17,0.65,0.269
M001,L1,2026-01-16 01:00:00,Night,77.48,3.212,97.72,56.68,171.14,3,scheduled,17,0.17,0.504
M001,L1,2026-01-16 02:00:00,Night,81.13,2.758,100.31,53.12,168.64,3,scheduled,17,2.42,0.606
M001,L1,2026-01-16 03:00:00,Night,81.27,3.147,99.61,56.11,171.24,3,scheduled,17,1.72,0.86
M001,L1,2026-01-16 04:00:00,Night,78.72,2.876,99.07,57.81,169.03,3,scheduled,17,1.18,0.322
M001,L1,2026-01-16 05:00:00,Night,78.03,2.754,100.67,58.59,171.54,3,scheduled,17,2.78,0.446
M001,L1,2026-01-16 06:00:00,Night,80.8,3.062,100.76,58.05,171.85,3,scheduled,17,2.87,0.837
M001,L1,2026-01-16 07:00:00,Night,78.45,3.513,98.98,55.88,172.5,3,scheduled,17,1.09,0.886
M001,L1,2026-01-16 08:00:00,Day,77.64,2.65,101.56,57.19,166.9,3,scheduled,17,3.67,0.553
M001,L1,2026-01-16 09:00:00,Day,78.6,3.016,97.12,60.74,174.87,3,scheduled,17,0.77,0.399
M001,L1,2026-01-16 10:00:00,Day,76.71,3.189,99.04,57.31,169.41,3,scheduled,17,1.15,0.601
M001,L1,2026-01-16 11:00:00,Day,77.09,2.989,98.22,55.87,169.97,3,scheduled,17,0.33,0.322
M001,L1,2026-01-16 12:00:00,Day,75.83,2.663,95.07,58.44,163.62,3,scheduled,17,2.82,0.451
M001,L1,2026-01-16 13:00:00,Day,75.78,2.817,99.17,56.43,170.89,3,scheduled,17,1.28,0.282
M001,L1,2026-01-16 14:00:00,Day,74.61,2.924,97.62,56.49,171.81,3,scheduled,17,0.27,0.256
M001,L1,2026-01-16 15:00:00,Day,73.5,2.956,97.44,58.62,175.34,3,scheduled,17,0.45,0.307
M001,L1,2026-01-16 16:00:00,Evening,74.37,2.715,93.67,58.72,171.38,3,scheduled,17,4.22,0.619
M001,L1,2026-01-16 17:00:00,Evening,75.42,2.765,96.66,54.86,170.89,3,scheduled,17,1.23,0.26
M001,L1,2026-01-16 18:00:00,Evening,79.24,3.054,96.24,56.36,166.09,3,scheduled,17,1.65,0.539
M001,L1,2026-01-16 19:00:00,Evening,74.43,2.771,92.6,60.9,172.4,3,scheduled,17,5.29,0.748
M001,L1,2026-01-16 20:00:00,Evening,75.97,2.923,95.17,59.35,171.39,3,scheduled,17,2.72,0.549
M001,L1,2026-01-16 21:00:00,Evening,76.44,2.945,95.24,54.48,163.53,3,scheduled,17,2.65,0.56
M001,L1,2026-01-16 22:00:00,Evening,75.66,2.994,94.01,57.3,170.41,3,scheduled,17,3.88,0.753
M001,L1,2026-01-16 23:00:00,Evening,73.38,2.805,97.7,58.16,166.92,3,scheduled,17,0.19,0.14
M001,L1,2026-01-17 00:00:00,Night,77.97,3.28,99.11,57.22,170.36,3,scheduled,17,1.22,0.691
M001,L1,2026-01-17 01:00:00,Night,77.17,3.162,98.56,58.84,172.41,3,scheduled,17,0.67,0.519
M001,L1,2026-01-17 02:00:00,Night,79.78,3.083,100.32,59.38,170.77,3,scheduled,17,2.43,0.659
M001,L1,2026-01-17 03:00:00,Night,76.08,3.391,99.76,53.59,167.28,3,scheduled,17,1.87,0.869
M001,L1,2026-01-17 04:00:00,Night,80.29,3.004,98.6,60.57,170.83,3,scheduled,17,0.71,0.434
M001,L1,2026-01-17 05:00:00,Night,78.04,3.108,100.65,58.54,174.2,3,scheduled,17,2.76,0.721
M001,L1,2026-01-17 06:00:00,Night,79.63,3.167,99.43,57.57,172.08,3,scheduled,17,1.54,0.628
M001,L1,2026-01-17 07:00:00,Night,79.6,3.227,100.98,57.53,169.92,3,scheduled,17,3.09,0.868
M001,L1,2026-01-17 08:00:00,Day,77.4,2.918,99.96,61.62,171.94,3,scheduled,17,2.07,0.467
M001,L1,2026-01-17 09:00:00,Day,77.6,3.115,99.41,61.87,173.07,3,scheduled,17,1.52,0.579
M001,L1,2026-01-17 10:00:00,Day,77.14,2.779,98.15,57.9,172.51,3,scheduled,17,0.26,0.144
M001,L1,2026-01-17 11:00:00,Day,76.75,3.15,98.01,56.8,177.38,3,scheduled,17,0.12,0.442
M001,L1,2026-01-17 12:00:00,Day,76.44,2.794,96.37,55.64,171.15,3,scheduled,17,1.52,0.295
M001,L1,2026-01-17 13:00:00,Day,75.04,2.946,96.82,58.82,168.87,3,scheduled,17,1.07,0.372
M001,L1,2026-01-17 14:00:00,Day,73.73,2.963,97.37,58.06,168.23,3,scheduled,17,0.52,0.322
M001,L1,2026-01-17 15:00:00,Day,75.67,2.789,94.97,55.64,171.87,3,scheduled,17,2.92,0.463
M001,L1,2026-01-17 16:00:00,Evening,76.33,3.121,97.76,63.2,170.34,3,scheduled,17,0.13,0.42
M001,L1,2026-01-17 17:00:00,Evening,74.24,2.883,93.67,55.22,167.55,3,scheduled,17,4.22,0.694
M001,L1,2026-01-17 18:00:00,Evening,73.52,3.068,95.24,58.42,172.01,3,scheduled,17,2.65,0.671
M001,L1,2026-01-17 19:00:00,Evening,76.12,2.93,99.13,57.91,165.94,3,scheduled,17,1.24,0.378
M001,L1,2026-01-17 20:00:00,Evening,74.03,2.665,95.5,57.18,167.74,3,scheduled,17,2.39,0.399
M001,L1,2026-01-17 21:00:00,Evening,78.52,3.11,97.19,55.52,167.57,3,scheduled,17,0.7,0.476
M001,L1,2026-01-17 22:00:00,Evening,76.08,3.037,92.94,57.06,170.36,3,scheduled,17,4.95,0.919
M001,L1,2026-01-17 23:00:00,Evening,76.11,2.845,95.94,57.07,170.03,3,scheduled,17,1.95,0.387
M001,L1,2026-01-18 00:00:00,Night,78.65,3.313,96.94,56.47,172.38,3,scheduled,17,0.95,0.688
M001,L1,2026-01-18 01:00:00,Night,79.07,2.991,99.74,59.69,175.8,3,scheduled,17,1.85,0.506
M001,L1,2026-01-18 02:00:00,Night,81.25,2.899,98.76,57.52,171.13,3,scheduled,17,0.87,0.531
M001,L1,2026-01-18 03:00:00,Night,77.86,2.768,99.41,55.77,169.34,3,scheduled,17,1.52,0.295
M001,L1,2026-01-18 04:00:00,Night,77.89,2.849,100.08,57.83,172.15,3,scheduled,17,2.19,0.42
M001,L1,2026-01-18 05:00:00,Night,82.62,3.142,100.82,55.08,167.56,3,scheduled,17,2.93,1.244
M001,L1,2026-01-18 06:00:00,Night,81.75,2.887,97.84,57.41,171.16,3,scheduled,17,0.05,0.512
M001,L1,2026-01-18 07:00:00,Night,77.88,3.018,102.31,55.69,166.3,3,scheduled,17,4.42,0.84
M001,L1,2026-01-18 08:00:00,Day,78.53,3.032,98.55,54.49,167.32,3,scheduled,17,0.66,0.401
M001,L1,2026-01-18 09:00:00,Day,76.98,3.153,97.46,57.33,172.72,3,scheduled,17,0.43,0.481
M001,L1,2026-01-18 10:00:00,Day,73.63,3.129,96.72,58.12,171.36,3,scheduled,17,1.17,0.549
M001,L1,2026-01-18 11:00:00,Day,77.75,3.042,94.11,56.0,170.37,3,scheduled,17,3.78,0.784
M001,L1,2026-01-18 12:00:00,Day,75.67,3.029,98.87,58.65,170.72,3,scheduled,17,0.98,0.436
M001,L1,2026-01-18 13:00:00,Day,73.11,2.861,97.62,55.42,169.7,3,scheduled,17,0.27,0.2
M001,L1,2026-01-18 14:00:00,Day,76.3,2.966,91.12,55.07,173.6,3,scheduled,17,6.77,1.074
M001,L1,2026-01-18 15:00:00,Day,74.08,2.586,97.93,57.52,171.69,3,scheduled,17,0.04,0.118
M001,L1,2026-01-18 16:00:00,Evening,75.83,3.112,96.12,58.92,177.39,3,scheduled,17,1.77,0.606
M001,L1,2026-01-18 17:00:00,Evening,76.64,2.716,96.03,59.84,174.37,3,scheduled,17,1.86,0.335
M001,L1,2026-01-18 18:00:00,Evening,74.62,3.25,96.83,62.77,172.44,3,scheduled,17,1.06,0.644
M001,L1,2026-01-18 19:00:00,Evening,74.57,2.964,94.31,55.67,161.98,3,scheduled,17,3.58,0.689
M001,L1,2026-01-18 20:00:00,Evening,74.83,3.095,94.55,61.46,173.11,3,scheduled,17,3.34,0.779
M001,L1,2026-01-18 21:00:00,Evening,77.5,3.074,97.35,58.07,174.82,3,scheduled,17,0.54,0.424
M001,L1,2026-01-18 22:00:00,Evening,76.1,3.12,97.0,56.9,171.48,3,scheduled,17,0.89,0.507
M001,L1,2026-01-18 23:00:00,Evening,79.55,2.97,97.68,60.07,175.72,3,scheduled,17,0.21,0.291
M001,L1,2026-01-19 00:00:00,Night,77.74,2.597,98.55,52.58,170.23,3,scheduled,17,0.66,0.191
M001,L1,2026-01-19 01:00:00,Night,78.4,3.315,96.32,54.08,170.33,3,scheduled,17,1.57,0.765
M001,L1,2026-01-19 02:00:00,Night,78.47,2.999,98.88,63.76,177.19,3,scheduled,17,0.99,0.458
M001,L1,2026-01-19 03:00:00,Night,80.46,3.282,102.17,57.13,166.89,3,scheduled,17,4.28,1.144
M001,L1,2026-01-19 04:00:00,Night,78.82,3.275,97.64,57.16,169.94,3,scheduled,17,0.25,0.57
M001,L1,2026-01-19 05:00:00,Night,81.57,3.262,101.14,58.95,173.3,3,scheduled,17,3.25,1.201
M001,L1,2026-01-19 06:00:00,Night,79.63,2.851,95.52,57.89,171.94,3,scheduled,17,2.37,0.443
M001,L1,2026-01-19 07:00:00,Night,81.12,3.437,102.98,55.32,170.55,3,scheduled,17,5.09,1.498
M001,L1,2026-01-19 08:00:00,Day,77.93,3.419,102.1,59.68,172.54,3,scheduled,17,4.21,1.175
M001,L1,2026-01-19 09:00:00,Day,75.91,3.105,97.34,57.1,170.22,3,scheduled,17,0.55,0.454
M001,L1,2026-01-19 10:00:00,Day,78.79,2.899,94.56,58.51,169.74,3,scheduled,17,3.33,0.601
M001,L1,2026-01-19 11:00:00,Day,76.39,2.947,97.67,59.06,167.61,3,scheduled,17,0.22,0.272
M001,L1,2026-01-19 12:00:00,Day,75.25,3.086,96.47,54.5,170.29,3,scheduled,17,1.42,0.541
M001,L1,2026-01-19 13:00:00,Day,76.97,2.955,93.56,58.9,167.34,3,scheduled,17,4.33,0.772
M001,L1,2026-01-19 14:00:00,Day,75.52,2.803,94.34,56.72,168.87,3,scheduled,17,3.55,0.542
M001,L1,2026-01-19 15:00:00,Day,73.95,3.069,95.05,59.42,172.19,3,scheduled,17,2.84,0.695
M001,L1,2026-01-19 16:00:00,Evening,74.46,2.875,92.41,58.15,169.34,3,scheduled,17,5.48,0.838
M001,L1,2026-01-19 17:00:00,Evening,71.95,2.939,93.54,60.79,167.31,3,scheduled,17,4.35,0.76
M001,L1,2026-01-19 18:00:00,Evening,73.2,3.259,97.6,56.03,168.07,3,scheduled,17,0.29,0.56
M001,L1,2026-01-19 19:00:00,Evening,76.14,2.591,91.77,56.98,172.92,3,scheduled,17,6.12,0.846
M001,L1,2026-01-19 20:00:00,Evening,74.83,3.063,97.51,61.88,171.82,3,scheduled,17,0.38,0.394
M001,L1,2026-01-19 21:00:00,Evening,75.67,3.397,93.02,59.66,170.4,3,scheduled,17,4.87,1.235
M001,L1,2026-01-19 22:00:00,Evening,76.17,2.996,94.55,55.54,169.94,3,scheduled,17,3.34,0.689
M001,L1,2026-01-19 23:00:00,Evening,77.81,3.018,97.02,58.73,169.31,3,scheduled,17,0.87,0.413
M001,L1,2026-01-20 00:00:00,Night,78.86,3.297,102.71,56.78,170.34,3,scheduled,17,4.82,1.139
M001,L1,2026-01-20 01:00:00,Night,79.32,3.297,97.04,56.71,172.9,3,scheduled,17,0.85,0.662
M001,L1,2026-01-20 02:00:00,Night,77.25,3.036,98.87,59.85,170.89,3,scheduled,17,0.98,0.442
M001,L1,2026-01-20 03:00:00,Night,76.03,2.716,96.66,54.67,167.48,3,scheduled,17,1.23,0.26
M001,L1,2026-01-20 04:00:00,Night,77.29,2.974,98.02,56.63,173.45,3,scheduled,17,0.13,0.284
M001,L1,2026-01-20 05:00:00,Night,80.28,3.126,98.88,56.65,172.06,3,scheduled,17,0.99,0.577
M001,L1,2026-01-20 06:00:00,Night,80.22,2.93,99.96,53.06,168.87,3,scheduled,17,2.07,0.518
M001,L1,2026-01-20 07:00:00,Night,80.44,3.064,103.45,55.64,170.99,3,scheduled,17,5.56,1.096
M001,L1,2026-01-20 08:00:00,Day,77.26,2.965,99.37,57.82,173.0,3,scheduled,17,1.48,0.439
M001,L1,2026-01-20 09:00:00,Day,78.85,2.983,100.57,56.29,172.2,3,scheduled,17,2.68,0.599
M001,L1,2026-01-20 10:00:00,Day,75.73,3.179,102.45,57.39,165.38,3,scheduled,17,4.56,1.001
